Model,scenario,region,riverBasin,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|PalmFruit,Mha,0.0241154,0.0379012,0.0398896,0.0399772,0.0401762,0.03964,0.0389688,0.0382426,0.0373167,0.0378169,0.0381437
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|Rapeseed,Mha,1.52E-04,3.79E-04,4.04E-04,4.14E-04,4.21E-04,4.31E-04,4.39E-04,4.47E-04,4.54E-04,4.62E-04,4.69E-04
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|Rice,Mha,0.003942602,0.00337242,0.003523841,0.003587683,0.003620333,0.003665884,0.003682324,0.003679746,0.003663691,0.003702373,0.003709968
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|Soybean,Mha,0.0336384,0.055249,0.0596923,0.061431,0.0629255,0.0649863,0.0668016,0.0684114,0.0696889,0.0708406,0.0717194
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|SugarCrops,Mha,0.07313018,0.07513334,0.07508081,0.07400189,0.07282847,0.07266525,0.07225589,0.07161723,0.07050058,0.07089414,0.07102144
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|Total,Mha,1.227809884,1.279526562,1.36862584,1.434412304,1.504187543,1.580996091,1.633393221,1.677341742,1.714488597,1.760305059,1.797000259
GCAM,SOY1BG,Mexico,Tehuantpc,LandUse|Crops|Wheat,Mha,4.23E-04,4.08E-04,4.14E-04,4.13E-04,4.11E-04,4.19E-04,4.24E-04,4.28E-04,4.30E-04,4.34E-04,4.38E-04
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|Cropland,Mha,0.103224402,0.106123862,0.129633638,0.144043792,0.159140121,0.176032483,0.18649272,0.196093001,0.204624894,0.213303456,0.220414201
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|Forest|Managed,Mha,0.00592127,0.00583304,0.00512464,0.00502134,0.004934,0.00491832,0.00500192,0.00506055,0.00510223,0.00514027,0.00517149
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|Forest|Total,Mha,0.03318007,0.03335704,0.02998954,0.02887994,0.0279669,0.02735713,0.02715871,0.02695127,0.02676246,0.02659392,0.02646528
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|Forest|Unmanaged,Mha,0.0272588,0.027524,0.0248649,0.0238586,0.0230329,0.02243881,0.02215679,0.02189072,0.02166023,0.02145365,0.02129379
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|Grassland,Mha,0.1617041,0.0959711,0.0958557,0.0956592,0.0954601,0.0952876,0.0950993,0.0949244,0.0947654,0.0946104,0.0944809
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|OtherArable,Mha,0.28362,0.245914,0.243866,0.241708,0.239543,0.236956,0.234677,0.232714,0.231014,0.229286,0.227865
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|OtherNotArable,Mha,0.01119701,0.012113,0.012113,0.012113,0.012113,0.012113,0.012113,0.012113,0.012113,0.012113,0.012113
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|Pasture|Managed,Mha,0.273026,0.267633,0.288322,0.311648,0.334912,0.355733,0.375189,0.392921,0.408749,0.424015,0.436543
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|Pasture|Total,Mha,4.113046,4.172273,4.155352,4.146208,4.136222,4.124283,4.118209,4.112561,4.107539,4.102335,4.098093
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|Pasture|Unmanaged,Mha,3.84002,3.90464,3.86703,3.83456,3.80131,3.76855,3.74302,3.71964,3.69879,3.67832,3.66155
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|Shrubland,Mha,0.840526,0.880741,0.879682,0.877879,0.876052,0.874469,0.87274,0.871136,0.869676,0.868253,0.867066
GCAM,SOY1BG,Mexico,UsaColoRS,LandCover|Total,Mha,5.546497582,5.546493002,5.546491878,5.546490932,5.546497121,5.546498213,5.54648973,5.546492671,5.546494754,5.546494776,5.546497381
GCAM,SOY1BG,Mexico,UsaColoRS,LandUse|Crops|Corn,Mha,0.00430486,0.00452512,0.004586482,0.004565523,0.004519395,0.004608136,0.004637252,0.004633117,0.004589566,0.00455552,0.004484307
GCAM,SOY1BG,Mexico,UsaColoRS,LandUse|Crops|EnergyCrops,Mha,0,0,0.018186243,0.028383666,0.039324541,0.049187259,0.054194417,0.05949649,0.064539046,0.069405352,0.073413661
GCAM,SOY1BG,Mexico,UsaColoRS,LandUse|Crops|OtherCrops,Mha,0.052194042,0.053098702,0.056562688,0.059850613,0.063181985,0.068151126,0.07227704,0.075546945,0.078346701,0.081120799,0.083452696
GCAM,SOY1BG,Mexico,UsaColoRS,LandUse|Crops|OtherGrains,Mha,0.01580936,0.01615202,0.016834271,0.017521027,0.018210801,0.018985056,0.01952456,0.019977808,0.020339943,0.020760096,0.02108964
GCAM,SOY1BG,Mexico,UsaColoRS,LandUse|Crops|OtherOilCrops,Mha,0.00431432,0.00532652,0.005444739,0.00537638,0.005297103,0.005508587,0.005648393,0.005740806,0.005785139,0.005905727,0.005975485
GCAM,SOY1BG,Mexico,UsaColoRS,LandUse|Crops|Rapeseed,Mha,2.08E-05,5.45E-05,5.95E-05,6.19E-05,6.39E-05,6.64E-05,6.85E-05,7.03E-05,7.18E-05,7.39E-05,7.55E-05
GCAM,SOY1BG,Mexico,UsaColoRS,LandUse|Crops|Total,Mha,0.103224402,0.106123862,0.129633638,0.144043792,0.159140121,0.176032483,0.18649272,0.196093001,0.204624894,0.213303456,0.220414201
GCAM,SOY1BG,Mexico,UsaColoRS,LandUse|Crops|Wheat,Mha,0.026581,0.026967,0.0279597,0.0282847,0.0285424,0.0295259,0.0301426,0.0306275,0.0309527,0.0314821,0.0319229
GCAM,SOY1BG,Mexico,YucatanP,LandCover|Cropland,Mha,0.246290828,0.260283448,0.321708897,0.363694536,0.411527665,0.461716249,0.49105769,0.520315451,0.547340669,0.577238195,0.601676046
GCAM,SOY1BG,Mexico,YucatanP,LandCover|Forest|Managed,Mha,1.71775,1.70199,1.82417,1.93758,2.04379,2.14567,2.2304,2.3063,2.37127,2.43123,2.47965
GCAM,SOY1BG,Mexico,YucatanP,LandCover|Forest|Total,Mha,9.62548,9.73308,9.71849,9.71443,9.70447,9.69274,9.69151,9.68814,9.68368,9.67661,9.67058
GCAM,SOY1BG,Mexico,YucatanP,LandCover|Forest|Unmanaged,Mha,7.90773,8.03109,7.89432,7.77685,7.66068,7.54707,7.46111,7.38184,7.31241,7.24538,7.19093
GCAM,SOY1BG,Mexico,YucatanP,LandCover|Grassland,Mha,0.634865,0.64139,0.633963,0.627591,0.621238,0.614948,0.610174,0.605758,0.601876,0.598073,0.594978
GCAM,SOY1BG,Mexico,YucatanP,LandCover|OtherArable,Mha,1.27912,1.12717,1.10716,1.09122,1.07514,1.05849,1.04626,1.03504,1.02527,1.01497,1.00671
GCAM,SOY1BG,Mexico,YucatanP,LandCover|OtherNotArable,Mha,0.04917711,0.05259711,0.05259711,0.05259711,0.05259711,0.05259711,0.05259711,0.05259711,0.05259711,0.05259711,0.05259711
GCAM,SOY1BG,Mexico,YucatanP,LandCover|Pasture|Managed,Mha,0.0633705,0.0621213,0.0667968,0.0720675,0.0773467,0.0820641,0.086492,0.090517,0.0941242,0.097608,0.100475
GCAM,SOY1BG,Mexico,YucatanP,LandCover|Pasture|Total,Mha,0.9546545,0.9684443,0.9538848,0.9424205,0.9311267,0.9197011,0.911715,0.904336,0.8979512,0.891702,0.886674
GCAM,SOY1BG,Mexico,YucatanP,LandCover|Pasture|Unmanaged,Mha,0.891284,0.906323,0.887088,0.870353,0.85378,0.837637,0.825223,0.813819,0.803827,0.794094,0.786199
GCAM,SOY1BG,Mexico,YucatanP,LandCover|Shrubland,Mha,0.41131,0.417917,0.413079,0.408927,0.404787,0.400689,0.397578,0.3947,0.392171,0.389693,0.387677
GCAM,SOY1BG,Mexico,YucatanP,LandCover|Total,Mha,13.20089744,13.20088186,13.20088281,13.20088015,13.20088648,13.20088146,13.2008918,13.20088656,13.20088598,13.20088331,13.20089216
GCAM,SOY1BG,Mexico,YucatanP,LandUse|Crops|Corn,Mha,0.1548722,0.162796,0.168464,0.1720688,0.1750004,0.1800805,0.1838129,0.1865606,0.1881502,0.1902184,0.1913309
GCAM,SOY1BG,Mexico,YucatanP,LandUse|Crops|EnergyCrops,Mha,0,0,0.056122344,0.09382454,0.13806663,0.18104879,0.20560897,0.23242016,0.25871253,0.28463328,0.30668274
GCAM,SOY1BG,Mexico,YucatanP,LandUse|Crops|OtherCrops,Mha,0.069513124,0.073230164,0.072156696,0.072623408,0.073155718,0.074865312,0.075678528,0.075309118,0.074485753,0.076076736,0.077185456
GCAM,SOY1BG,Mexico,YucatanP,LandUse|Crops|OtherGrains,Mha,0.001812102,0.001851382,0.001902761,0.001968958,0.002032696,0.002103842,0.002163349,0.002210403,0.00224804,0.002295391,0.002331065
GCAM,SOY1BG,Mexico,YucatanP,LandUse|Crops|OtherOilCrops,Mha,2.41E-04,2.98E-04,3.30E-04,3.51E-04,3.70E-04,3.89E-04,4.04E-04,4.15E-04,4.22E-04,4.28E-04,4.32E-04
GCAM,SOY1BG,Mexico,YucatanP,LandUse|Crops|Rapeseed,Mha,1.17E-04,3.07E-04,3.32E-04,3.43E-04,3.52E-04,3.64E-04,3.75E-04,3.84E-04,3.91E-04,4.01E-04,4.10E-04
GCAM,SOY1BG,Mexico,YucatanP,LandUse|Crops|Rice,Mha,0.00280726,0.002523982,0.002667186,0.002739576,0.002788309,0.002851528,0.002884266,0.002894705,0.002889679,0.002935505,0.002952664
GCAM,SOY1BG,Mexico,YucatanP,LandUse|Crops|Soybean,Mha,0.001542122,0.0026623,0.00291045,0.00302314,0.00312558,0.00326261,0.00338032,0.00348013,0.00355843,0.00363909,0.0037012
GCAM,SOY1BG,Mexico,YucatanP,LandUse|Crops|SugarCrops,Mha,0.0153858,0.0166151,0.0168237,0.01675189,0.01663638,0.01675035,0.01675061,0.01664119,0.01648269,0.01661009,0.01665085
GCAM,SOY1BG,Mexico,YucatanP,LandUse|Crops|Total,Mha,0.246290828,0.260283448,0.321708897,0.363694536,0.411527665,0.461716249,0.49105769,0.520315451,0.547340669,0.577238195,0.601676046
GCAM,SOY1BG,Middle East,AfrCstNE,LandCover|Cropland,Mha,0.062608472,0.060493716,0.064290116,0.067372602,0.070205892,0.073013403,0.074868778,0.076441011,0.077733351,0.07848097,0.079098796
GCAM,SOY1BG,Middle East,AfrCstNE,LandCover|OtherArable,Mha,0.0200758,0.0193977,0.0169525,0.0149568,0.0131166,0.011322,0.0101215,0.0091099,0.00828117,0.00778678,0.00737837
GCAM,SOY1BG,Middle East,AfrCstNE,LandCover|Pasture|Managed,Mha,0.00260132,0.00221043,0.00213859,0.00208122,0.00202279,0.0018889,0.00181947,0.00174211,0.00166834,0.00165231,0.0016371
GCAM,SOY1BG,Middle East,AfrCstNE,LandCover|Pasture|Total,Mha,0.19384226,0.19389867,0.19269425,0.19173317,0.19086153,0.18997277,0.18940488,0.18892002,0.18852071,0.18830689,0.18813055
GCAM,SOY1BG,Middle East,AfrCstNE,LandCover|Pasture|Unmanaged,Mha,0.19124094,0.19168824,0.19055566,0.18965195,0.18883874,0.18808387,0.18758541,0.18717791,0.18685237,0.18665458,0.18649345
GCAM,SOY1BG,Middle East,AfrCstNE,LandCover|Shrubland,Mha,0.04066712,0.04340083,0.04325416,0.04312842,0.04300697,0.04288284,0.04279594,0.042720046,0.042655796,0.042616404,0.042583258
GCAM,SOY1BG,Middle East,AfrCstNE,LandCover|Total,Mha,0.317193652,0.317190916,0.317191026,0.317190992,0.317190992,0.317191013,0.317191098,0.317190977,0.317191027,0.317191044,0.317190974
GCAM,SOY1BG,Middle East,AfrCstNE,LandUse|Crops|Corn,Mha,0.00223358,0.00227516,0.00250053,0.00271535,0.00289479,0.00289209,0.002942606,0.002978262,0.003007908,0.003013975,0.003018386
GCAM,SOY1BG,Middle East,AfrCstNE,LandUse|Crops|EnergyCrops,Mha,0,0,0.00388939,0.00649964,0.00925801,0.01109879,0.01114288,0.01121581,0.01126541,0.01165122,0.0119359
GCAM,SOY1BG,Middle East,AfrCstNE,LandUse|Crops|OtherCrops,Mha,0.022409684,0.023401894,0.02327649,0.023772154,0.024253692,0.024949943,0.025935941,0.026933459,0.027869643,0.028449131,0.029032823
GCAM,SOY1BG,Middle East,AfrCstNE,LandUse|Crops|OtherGrains,Mha,0.030352,0.0281352,0.0284432,0.0286149,0.0284605,0.0287138,0.0293773,0.0297714,0.02998535,0.02981843,0.02962409
GCAM,SOY1BG,Middle East,AfrCstNE,LandUse|Crops|OtherOilCrops,Mha,0.001080068,0.001151042,9.57E-04,8.46E-04,7.52E-04,6.69E-04,6.12E-04,5.62E-04,5.25E-04,5.29E-04,5.32E-04
GCAM,SOY1BG,Middle East,AfrCstNE,LandUse|Crops|SugarCrops,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,SOY1BG,Middle East,AfrCstNE,LandUse|Crops|Total,Mha,0.062608472,0.060493716,0.064290116,0.067372602,0.070205892,0.073013403,0.074868778,0.076441011,0.077733351,0.07848097,0.079098796
GCAM,SOY1BG,Middle East,AfrCstNE,LandUse|Crops|Wheat,Mha,0.00653314,0.00553042,0.0052233,0.00492437,0.00458647,0.00468963,0.00485809,0.00498033,0.00508032,0.00501939,0.00495525
GCAM,SOY1BG,Middle East,ArabianP,LandCover|Cropland,Mha,1.013633148,0.719621258,0.840424388,0.966977396,1.118894561,1.378751379,1.59250009,1.793864234,1.972204251,2.070750395,2.154077069
GCAM,SOY1BG,Middle East,ArabianP,LandCover|Forest|Managed,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,SOY1BG,Middle East,ArabianP,LandCover|Forest|Total,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,SOY1BG,Middle East,ArabianP,LandCover|Forest|Unmanaged,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,SOY1BG,Middle East,ArabianP,LandCover|Grassland,Mha,0.264912,0.277305,0.277363,0.277409,0.277463,0.277781,0.277977,0.278154,0.278292,0.278257,0.278207
GCAM,SOY1BG,Middle East,ArabianP,LandCover|OtherArable,Mha,1.66891,1.89016,1.86452,1.8385,1.80858,1.76437,1.72964,1.69882,1.67273,1.65708,1.64383
GCAM,SOY1BG,Middle East,ArabianP,LandCover|OtherNotArable,Mha,81.987307,82.000208,82.000208,82.000208,82.000208,82.000208,82.000208,82.000208,82.000208,82.000208,82.000208
GCAM,SOY1BG,Middle East,ArabianP,LandCover|Pasture|Managed,Mha,1.44263,1.22606,1.39211,1.5727,1.78753,1.98104,2.17663,2.35729,2.52378,2.692,2.84651
GCAM,SOY1BG,Middle East,ArabianP,LandCover|Pasture|Total,Mha,107.50013,107.54956,107.45031,107.3465,107.22073,106.98244,106.78943,106.60619,106.44418,106.3638,106.29721
GCAM,SOY1BG,Middle East,ArabianP,LandCover|Pasture|Unmanaged,Mha,106.0575,106.3235,106.0582,105.7738,105.4332,105.0014,104.6128,104.2489,103.9204,103.6718,103.4507
GCAM,SOY1BG,Middle East,ArabianP,LandCover|Shrubland,Mha,19.46136,19.46647,19.47049,19.47378,19.47751,19.49983,19.51362,19.52608,19.53574,19.53326,19.52977
GCAM,SOY1BG,Middle East,ArabianP,LandCover|Total,Mha,211.8962521,211.9033243,211.9033154,211.9033744,211.9033856,211.9033804,211.9033751,211.9033162,211.9033543,211.9033554,211.9033021
GCAM,SOY1BG,Middle East,ArabianP,LandUse|Crops|Corn,Mha,0.02327511,0.008858023,0.009346782,0.009902405,0.010463549,0.010815279,0.011066088,0.011202314,0.011224989,0.011482697,0.011655716
GCAM,SOY1BG,Middle East,ArabianP,LandUse|Crops|EnergyCrops,Mha,0,0,0.0602772,0.1123829,0.1791355,0.2417203,0.2648506,0.2890412,0.3119533,0.3372636,0.3588696
GCAM,SOY1BG,Middle East,ArabianP,LandUse|Crops|OtherCrops,Mha,0.742815978,0.55615795,0.606202911,0.670953143,0.747247275,0.935458725,1.118646136,1.289915573,1.441497212,1.509471748,1.567511901
GCAM,SOY1BG,Middle East,ArabianP,LandUse|Crops|OtherGrains,Mha,0.032137928,0.04118796,0.04361278,0.04565929,0.0478851,0.04864016,0.04892096,0.04871801,0.0479996,0.04907674,0.04983451
GCAM,SOY1BG,Middle East,ArabianP,LandUse|Crops|OtherOilCrops,Mha,0.001920291,0.001471388,0.001343077,0.001300483,0.001270261,0.001300359,0.001322641,0.001335884,0.001355111,0.001411525,0.001456847
GCAM,SOY1BG,Middle East,ArabianP,LandUse|Crops|Rice,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,SOY1BG,Middle East,ArabianP,LandUse|Crops|SugarCrops,Mha,5.00E-05,5.47E-05,5.77E-05,6.02E-05,6.24E-05,6.27E-05,6.35E-05,6.44E-05,6.49E-05,6.80E-05,7.06E-05
GCAM,SOY1BG,Middle East,ArabianP,LandUse|Crops|Total,Mha,1.013633148,0.719621258,0.840424388,0.966977396,1.118894561,1.378751379,1.59250009,1.793864234,1.972204251,2.070750395,2.154077069
GCAM,SOY1BG,Middle East,ArabianP,LandUse|Crops|Wheat,Mha,0.21343384,0.111891276,0.119583898,0.12671899,0.13283046,0.14075386,0.14763015,0.15358687,0.15810917,0.16197607,0.16467793
GCAM,SOY1BG,Middle East,ArabianSea,LandCover|Cropland,Mha,1.88E-04,1.96E-04,8.78E-04,0.001482566,0.002271333,0.003050786,0.00338843,0.003745569,0.004092636,0.004461342,0.004763649
GCAM,SOY1BG,Middle East,ArabianSea,LandCover|Grassland,Mha,0.0832312,0.0831506,0.0830547,0.0829685,0.0828562,0.0827453,0.0826936,0.0826395,0.0825872,0.0825319,0.0824859
GCAM,SOY1BG,Middle East,ArabianSea,LandCover|OtherArable,Mha,0.0585714,0.0619656,0.0617004,0.0614656,0.0611613,0.0608626,0.0607311,0.0605929,0.0604591,0.0603176,0.0602014
GCAM,SOY1BG,Middle East,ArabianSea,LandCover|OtherNotArable,Mha,7.05254907,7.04963508,7.04963508,7.04963508,7.04963508,7.04963508,7.04963508,7.04963508,7.04963508,7.04963508,7.04963508
GCAM,SOY1BG,Middle East,ArabianSea,LandCover|Pasture|Managed,Mha,3.15E-04,2.67E-04,3.05E-04,3.46E-04,3.95E-04,4.40E-04,4.87E-04,5.31E-04,5.72E-04,6.13E-04,6.50E-04
GCAM,SOY1BG,Middle East,ArabianSea,LandCover|Pasture|Total,Mha,0.023479588,0.023463485,0.02344483,0.023433221,0.02341524,0.02339562,0.023404308,0.023409807,0.023414069,0.023416761,0.023421693
GCAM,SOY1BG,Middle East,ArabianSea,LandCover|Pasture|Unmanaged,Mha,0.0231645,0.023196,0.0231401,0.0230876,0.0230206,0.0229553,0.0229171,0.0228787,0.0228421,0.0228042,0.0227716
GCAM,SOY1BG,Middle East,ArabianSea,LandCover|Shrubland,Mha,0.262857,0.262409,0.262106,0.261834,0.26148,0.26113,0.260967,0.260796,0.260631,0.260457,0.260311
GCAM,SOY1BG,Middle East,ArabianSea,LandCover|Total,Mha,7.480876403,7.480819289,7.480818732,7.480818967,7.480819153,7.480819386,7.480819518,7.480818856,7.480819085,7.480819683,7.480818722
GCAM,SOY1BG,Middle East,ArabianSea,LandUse|Crops|Corn,Mha,1.38E-05,1.43E-05,1.48E-05,1.53E-05,1.58E-05,1.64E-05,1.71E-05,1.76E-05,1.81E-05,1.91E-05,2.01E-05
GCAM,SOY1BG,Middle East,ArabianSea,LandUse|Crops|EnergyCrops,Mha,0,0,6.70E-04,0.001261344,0.002033654,0.00280242,0.00313254,0.003485081,0.003829029,0.004183147,0.004477614
GCAM,SOY1BG,Middle East,ArabianSea,LandUse|Crops|OtherCrops,Mha,1.58E-04,1.65E-04,1.76E-04,1.88E-04,2.04E-04,2.13E-04,2.20E-04,2.23E-04,2.25E-04,2.38E-04,2.44E-04
GCAM,SOY1BG,Middle East,ArabianSea,LandUse|Crops|OtherGrains,Mha,1.08E-06,1.18E-06,1.36E-06,1.52E-06,1.69E-06,1.77E-06,1.82E-06,1.87E-06,1.91E-06,2.00E-06,2.09E-06
GCAM,SOY1BG,Middle East,ArabianSea,LandUse|Crops|OtherOilCrops,Mha,7.14E-06,7.12E-06,7.49E-06,7.21E-06,7.13E-06,7.29E-06,7.39E-06,7.45E-06,7.51E-06,7.91E-06,8.30E-06
GCAM,SOY1BG,Middle East,ArabianSea,LandUse|Crops|Rapeseed,Mha,2.24E-06,2.14E-06,2.19E-06,2.29E-06,2.38E-06,2.47E-06,2.55E-06,2.63E-06,2.69E-06,2.81E-06,2.91E-06
GCAM,SOY1BG,Middle East,ArabianSea,LandUse|Crops|Soybean,Mha,4.26E-06,3.88E-06,4.24E-06,4.49E-06,4.75E-06,5.06E-06,5.36E-06,5.64E-06,5.89E-06,6.21E-06,6.50E-06
GCAM,SOY1BG,Middle East,ArabianSea,LandUse|Crops|SugarCrops,Mha,1.50E-06,1.72E-06,1.84E-06,1.94E-06,2.03E-06,2.09E-06,2.15E-06,2.21E-06,2.26E-06,2.39E-06,2.49E-06
GCAM,SOY1BG,Middle East,ArabianSea,LandUse|Crops|Total,Mha,1.88E-04,1.96E-04,8.78E-04,0.001482566,0.002271333,0.003050786,0.00338843,0.003745569,0.004092636,0.004461342,0.004763649
GCAM,SOY1BG,Middle East,CaspianE,LandCover|Cropland,Mha,1.92378296,2.03946842,2.08873509,2.126525866,2.167413118,2.21385654,2.24604999,2.27294455,2.29644714,2.33981248,2.37532237
GCAM,SOY1BG,Middle East,CaspianE,LandCover|Forest|Managed,Mha,0.190117,0.193648,0.199776,0.205593,0.210012,0.213157,0.216264,0.219062,0.221248,0.220522,0.219664
GCAM,SOY1BG,Middle East,CaspianE,LandCover|Forest|Total,Mha,0.3856572,0.3717148,0.3770809,0.3822883,0.3861189,0.3886842,0.391384,0.3938368,0.3957304,0.3946159,0.39344574
GCAM,SOY1BG,Middle East,CaspianE,LandCover|Forest|Unmanaged,Mha,0.1955402,0.1780668,0.1773049,0.1766953,0.1761069,0.1755272,0.17512,0.1747748,0.1744824,0.1740939,0.17378174
GCAM,SOY1BG,Middle East,CaspianE,LandCover|Grassland,Mha,2.574732,2.557601,2.551781,2.547111,2.542213,2.536861,2.532977,2.529679,2.526807,2.522134,2.518298
GCAM,SOY1BG,Middle East,CaspianE,LandCover|OtherArable,Mha,0.688856,0.723604,0.693119,0.669131,0.644201,0.617138,0.597793,0.581572,0.567569,0.544636,0.52607
GCAM,SOY1BG,Middle East,CaspianE,LandCover|OtherNotArable,Mha,0.609241,0.6135685,0.6135685,0.6135685,0.6135685,0.6135685,0.6135685,0.6135685,0.6135685,0.6135685,0.6135685
GCAM,SOY1BG,Middle East,CaspianE,LandCover|Pasture|Managed,Mha,0.0175188,0.0148397,0.0160705,0.017461,0.0190348,0.0201832,0.0214557,0.0225881,0.0235847,0.0240609,0.0245034
GCAM,SOY1BG,Middle East,CaspianE,LandCover|Pasture|Total,Mha,1.3054448,1.3017337,1.2976764,1.2947816,1.2919024,1.2884308,1.2862873,1.2845444,1.2830651,1.2798745,1.2773436
GCAM,SOY1BG,Middle East,CaspianE,LandCover|Pasture|Unmanaged,Mha,1.287926,1.286894,1.2816059,1.2773206,1.2728676,1.2682476,1.2648316,1.2619563,1.2594804,1.2558136,1.2528402
GCAM,SOY1BG,Middle East,CaspianE,LandCover|Shrubland,Mha,6.390244,6.270152,6.255885,6.244435,6.232428,6.219305,6.209784,6.201698,6.194658,6.183203,6.173797
GCAM,SOY1BG,Middle East,CaspianE,LandCover|Total,Mha,13.87795796,13.87784242,13.87784589,13.87784127,13.87784492,13.87784404,13.87784379,13.87784325,13.87784514,13.87784438,13.87784521
GCAM,SOY1BG,Middle East,CaspianE,LandUse|Crops|Corn,Mha,0.0310748,0.0322897,0.0321305,0.03203525,0.03189125,0.03195194,0.03212232,0.03225989,0.03225937,0.03268531,0.03306119
GCAM,SOY1BG,Middle East,CaspianE,LandUse|Crops|EnergyCrops,Mha,0,0,0.02358131,0.043046806,0.067188818,0.08918602,0.09669172,0.10485748,0.11273882,0.11873305,0.12373123
GCAM,SOY1BG,Middle East,CaspianE,LandUse|Crops|OtherCrops,Mha,0.5711817,0.5967146,0.61644462,0.64018465,0.67150075,0.68050874,0.68695372,0.68939943,0.69318549,0.72020426,0.7446132
GCAM,SOY1BG,Middle East,CaspianE,LandUse|Crops|OtherGrains,Mha,0.2352448,0.2562548,0.261571,0.26629,0.2720535,0.2794358,0.2867145,0.293033,0.2977502,0.3008331,0.3036685
GCAM,SOY1BG,Middle East,CaspianE,LandUse|Crops|OtherOilCrops,Mha,0.01816748,0.01815822,0.01763282,0.01637337,0.01552145,0.01610335,0.01665664,0.01718228,0.01776102,0.01807933,0.01848273
GCAM,SOY1BG,Middle East,CaspianE,LandUse|Crops|Rapeseed,Mha,0.0250536,0.0238948,0.0235639,0.023846,0.0240185,0.0239727,0.0240225,0.024131,0.0241605,0.0242426,0.0243123
GCAM,SOY1BG,Middle East,CaspianE,LandUse|Crops|Rice,Mha,0.1732962,0.1803972,0.1878456,0.1929254,0.1961384,0.1984467,0.2007969,0.2030493,0.2047465,0.2097987,0.2132422
GCAM,SOY1BG,Middle East,CaspianE,LandUse|Crops|Soybean,Mha,0.009857,0.0089695,0.00941737,0.00964436,0.00986649,0.0100836,0.01031913,0.01053677,0.0107069,0.01079232,0.01087053
GCAM,SOY1BG,Middle East,CaspianE,LandUse|Crops|SugarCrops,Mha,0.03600538,0.0410836,0.04310997,0.04445903,0.04555796,0.04595269,0.04693456,0.0479894,0.04872034,0.04930781,0.04940349
GCAM,SOY1BG,Middle East,CaspianE,LandUse|Crops|Total,Mha,1.92378296,2.03946842,2.08873509,2.126525866,2.167413118,2.21385654,2.24604999,2.27294455,2.29644714,2.33981248,2.37532237
GCAM,SOY1BG,Middle East,CaspianE,LandUse|Crops|Wheat,Mha,0.823902,0.881706,0.873438,0.857721,0.833676,0.838215,0.844838,0.850506,0.854418,0.855136,0.853937
GCAM,SOY1BG,Middle East,CaspianSW,LandCover|Cropland,Mha,4.11732268,4.35845396,4.560608295,4.722396891,4.898149963,5.084418911,5.198209741,5.294090135,5.36874166,5.53475408,5.66751979
GCAM,SOY1BG,Middle East,CaspianSW,LandCover|Forest|Managed,Mha,0.19164,0.191703,0.203247,0.213833,0.223271,0.231983,0.239631,0.24652,0.252489,0.256527,0.259676
GCAM,SOY1BG,Middle East,CaspianSW,LandCover|Forest|Total,Mha,0.3887467,0.3679808,0.3758798,0.3833578,0.3896788,0.3953418,0.4008968,0.4059538,0.4104018,0.4123798,0.4138628
GCAM,SOY1BG,Middle East,CaspianSW,LandCover|Forest|Unmanaged,Mha,0.1971067,0.1762778,0.1726328,0.1695248,0.1664078,0.1633588,0.1612658,0.1594338,0.1579128,0.1558528,0.1541868
GCAM,SOY1BG,Middle East,CaspianSW,LandCover|Grassland,Mha,2.182308,1.891216,1.875806,1.862726,1.848186,1.832596,1.822256,1.813286,1.806016,1.791516,1.779586
GCAM,SOY1BG,Middle East,CaspianSW,LandCover|OtherArable,Mha,1.9766,2.08277,2.03237,1.99155,1.94748,1.90138,1.87215,1.84738,1.8278,1.78758,1.75537
GCAM,SOY1BG,Middle East,CaspianSW,LandCover|OtherNotArable,Mha,0.14494384,0.15484563,0.15484563,0.15484563,0.15484563,0.15484563,0.15484563,0.15484563,0.15484563,0.15484563,0.15484563
GCAM,SOY1BG,Middle East,CaspianSW,LandCover|Pasture|Managed,Mha,0.0982791,0.0834043,0.0926194,0.102845,0.114761,0.124917,0.135949,0.146122,0.155616,0.162754,0.169405
